,provincia,poblacion,cp
7463,Lugo,Navia de Suarna,27657
7464,Lugo,Navia de Suarna,27658
7465,Lugo,Cervantes,27659
7466,Lugo,Navia de Suarna,27659
7467,Lugo,Becerreá,27660
7468,Lugo,Becerreá,27661
7469,Lugo,Cervantes,27661
7470,Lugo,Cervantes,27662
7471,Lugo,Becerreá,27663
7472,Lugo,Becerreá,27664
7473,Lugo,Cervantes,27664
7474,Lugo,Cervantes,27665
7475,Lugo,Cervantes,27666
7476,Lugo,Cervantes,27667
7477,Lugo,Becerreá,27668
7478,Lugo,Pedrafita do Cebreiro,27670
7479,Lugo,Pedrafita do Cebreiro,27671
7480,Lugo,Pedrafita do Cebreiro,27672
7481,Lugo,Pedrafita do Cebreiro,27673
7482,Lugo,As Nogais,27675
7483,Lugo,As Nogais,27676
7484,Lugo,Cervantes,27677
7485,Lugo,As Nogais,27677
7486,Lugo,Becerreá,27677
7487,Lugo,Becerreá,27678
7488,Lugo,Becerreá,27679
7489,Lugo,Baralla,27680
7490,Lugo,Baralla,27685
7491,Lugo,Baralla,27686
7492,Lugo,Baralla,27687
7493,Lugo,Baralla,27688
7494,Lugo,Baralla,27689
7495,Lugo,Sarria,27690
7496,Lugo,Láncara,27691
7497,Lugo,Láncara,27692
7498,Lugo,Láncara,27693
7499,Lugo,Becerreá,27694
7500,Lugo,Becerreá,27695
7501,Lugo,Baralla,27695
7502,Lugo,Baralla,27696
7503,Lugo,Baralla,27697
7504,Lugo,Becerreá,27698
7505,Lugo,Láncara,27699
7506,Lugo,Ribadeo,27700
7507,Lugo,O Valadouro,27700
7508,Lugo,Ribadeo,27710
7509,Lugo,Ribadeo,27711
7510,Lugo,Ribadeo,27712
7511,Lugo,Ribadeo,27713
7512,Lugo,Ribadeo,27714
7513,Lugo,Ribadeo,27715
7514,Lugo,A Pontenova,27720
7515,Lugo,A Pontenova,27721
7516,Lugo,A Pontenova,27722
7517,Lugo,A Pontenova,27723
7518,Lugo,A Pontenova,27724
7519,Lugo,A Pontenova,27725
7520,Lugo,A Pontenova,27726
7521,Lugo,A Pontenova,27727
7522,Lugo,A Pontenova,27728
7523,Lugo,A Pontenova,27729
7524,Lugo,Abadín,27730
7525,Lugo,Abadín,27737
7526,Lugo,Abadín,27738
7527,Lugo,Mondoñedo,27740
7528,Lugo,Mondoñedo,27742
7529,Lugo,Riotorto,27743
7530,Lugo,Riotorto,27744
7531,Lugo,Riotorto,27745
7532,Lugo,Mondoñedo,27747
7533,Lugo,Mondoñedo,27748
7534,Lugo,Mondoñedo,27749
7535,Lugo,Lourenzá,27750
7536,Lugo,Lourenzá,27751
7537,Lugo,Mondoñedo,27752
7538,Lugo,Lourenzá,27760
7539,Lugo,Trabada,27765
7540,Lugo,Trabada,27766
7541,Lugo,Trabada,27767
7542,Lugo,Trabada,27768
7543,Lugo,O Valadouro,27770
7544,Lugo,Alfoz,27773
7545,Lugo,Alfoz,27774
7546,Lugo,Alfoz,27775
7547,Lugo,Alfoz,27776
7548,Lugo,O Valadouro,27777
7549,Lugo,Alfoz,27778
7550,Lugo,O Valadouro,27778
7551,Lugo,O Valadouro,27779
7552,Lugo,Foz,27780
7553,Lugo,Foz,27785
7554,Lugo,Foz,27786
7555,Lugo,Foz,27787
7556,Lugo,Foz,27788
7557,Lugo,Foz,27789
7558,Lugo,Barreiros,27790
7559,Lugo,Mondoñedo,27791
7560,Lugo,Barreiros,27792
7561,Lugo,Barreiros,27793
7562,Lugo,Barreiros,27794
7563,Lugo,Ribadeo,27796
7564,Lugo,Ribadeo,27797
7565,Lugo,Barreiros,27798
7566,Lugo,Vilalba,27800
7567,Lugo,Vilalba,27810
7568,Lugo,Vilalba,27811
7569,Lugo,Vilalba,27812
7570,Lugo,Vilalba,27813
7571,Lugo,Vilalba,27814
7572,Lugo,Vilalba,27815
7573,Lugo,Vilalba,27816
7574,Lugo,Muras,27817
7575,Lugo,Vilalba,27818
7576,Lugo,Vilalba,27820
7577,Lugo,Vilalba,27821
7578,Lugo,Vilalba,27822
7579,Lugo,Vilalba,27823
7580,Lugo,Xermade,27824
7581,Lugo,Vilalba,27825
7582,Lugo,Xermade,27826
7583,Lugo,Vilalba,27830
7584,Lugo,Xermade,27832
7585,Lugo,Xermade,27833
7586,Lugo,Xermade,27834
7587,Lugo,Xermade,27835
7588,Lugo,Muras,27836
7589,Lugo,Muras,27837
7590,Lugo,Vilalba,27840
7591,Lugo,Vilalba,27841
7592,Lugo,Vilalba,27842
7593,Lugo,Vilalba,27843
7594,Lugo,Abadín,27843
7595,Lugo,Abadín,27845
7596,Lugo,Abadín,27849
7597,Lugo,Viveiro,27850
7598,Lugo,O Vicedo,27860
7599,Lugo,Viveiro,27861
7600,Lugo,O Vicedo,27861
7601,Lugo,Viveiro,27863
7602,Lugo,Viveiro,27864
7603,Lugo,Muras,27865
7604,Lugo,Ourol,27865
7605,Lugo,Viveiro,27866
7606,Lugo,Ourol,27866
7607,Lugo,Viveiro,27867
7608,Lugo,Ourol,27867
7609,Lugo,O Vicedo,27868
7610,Lugo,Viveiro,27869
7611,Lugo,Xove,27870
7612,Lugo,Xove,27876
7613,Lugo,Xove,27877
7614,Lugo,Xove,27878
7615,Lugo,Xove,27879
7616,Lugo,Burela,27880
7617,Lugo,Cervo,27888
7618,Lugo,Cervo,27889
7619,Lugo,Cervo,27890
7620,Lugo,Cervo,27891
7621,Lugo,Foz,27892
7622,Lugo,Foz,27893
7623,Madrid,Madrid,28000
7624,Madrid,Madrid,28001
7625,Madrid,Madrid,28002
7626,Madrid,Madrid,28003
7627,Madrid,Madrid,28004
7628,Madrid,Madrid,28005
7629,Madrid,Madrid,28006
7630,Madrid,Madrid,28007
7631,Madrid,Madrid,28008
7632,Madrid,Madrid,28009
7633,Madrid,Madrid,28010
7634,Madrid,Madrid,28011
7635,Madrid,Madrid,28012
7636,Madrid,Madrid,28013
7637,Madrid,Madrid,28014
7638,Madrid,Madrid,28015
7639,Madrid,Madrid,28016
7640,Madrid,Madrid,28017
7641,Madrid,Madrid,28018
7642,Madrid,Madrid,28019
7643,Madrid,Madrid,28020
7644,Madrid,Madrid,28021
7645,Madrid,Madrid,28022
7646,Madrid,Madrid,28023
7647,Madrid,Madrid,28024
7648,Madrid,Madrid,28025
7649,Madrid,Madrid,28026
7650,Madrid,Madrid,28027
7651,Madrid,Madrid,28028
7652,Madrid,Madrid,28029
7653,Madrid,Madrid,28030
7654,Madrid,Madrid,28031
7655,Madrid,Madrid,28032
7656,Madrid,Madrid,28033
7657,Madrid,Madrid,28034
7658,Madrid,Madrid,28035
7659,Madrid,Madrid,28036
7660,Madrid,Madrid,28037
7661,Madrid,Madrid,28038
7662,Madrid,Madrid,28039
7663,Madrid,Madrid,28040
7664,Madrid,Madrid,28041
7665,Madrid,Madrid,28042
7666,Madrid,Madrid,28043
7667,Madrid,Madrid,28044
7668,Madrid,Madrid,28045
7669,Madrid,Madrid,28046
7670,Madrid,Madrid,28047
7671,Madrid,Madrid,28048
7672,Madrid,Madrid,28049
7673,Madrid,Madrid,28050
7674,Madrid,Madrid,28051
7675,Madrid,Madrid,28052
7676,Madrid,Madrid,28053
7677,Madrid,Madrid,28054
7678,Madrid,Madrid,28055
7679,Madrid,Alcobendas,28100
7680,Madrid,Alcobendas,28108
7681,Madrid,Alcobendas,28109
7682,Madrid,Algete,28110
7683,Madrid,Colmenar Viejo,28120
7684,Madrid,Algete,28120
7685,Madrid,Valdeolmos-Alalpardo,28130
7686,Madrid,Fuente el Saz de Jarama,28140
7687,Madrid,Valdetorres de Jarama,28150
7688,Madrid,Talamanca de Jarama,28160
7689,Madrid,Valdepiélagos,28170
7690,Madrid,Torrelaguna,28180
7691,Madrid,Torremocha de Jarama,28189
7692,Madrid,Patones,28189
7693,Madrid,El Atazar,28189
7694,Madrid,Montejo de la Sierra,28190
7695,Guadalajara,El Cardoso de la Sierra,28190
7696,Madrid,Puebla de la Sierra,28190
7697,Madrid,Prádena del Rincón,28191
7698,Madrid,Horcajuelo de la Sierra,28191
7699,Madrid,La Hiruela,28191
7700,Madrid,El Berrueco,28192
7701,Madrid,Cervera de Buitrago,28193
7702,Madrid,Robledillo de la Jara,28194
7703,Madrid,Berzosa del Lozoya,28194
7704,Madrid,Puentes Viejas,28195
7705,Madrid,Puentes Viejas,28196
7706,Madrid,San Lorenzo de El Escorial,28200
7707,Madrid,Navalagamella,28210
7708,Madrid,Valdemorillo,28210
7709,Madrid,El Escorial,28211
7710,Madrid,El Escorial,28212
7711,Madrid,Navalagamella,28212
7712,Madrid,Colmenar del Arroyo,28213
7713,Madrid,Fresnedillas de la Oliva,28214
7714,Madrid,El Escorial,28219
7715,Madrid,Majadahonda,28220
7716,Madrid,Majadahonda,28221
7717,Madrid,Majadahonda,28222
7718,Madrid,Pozuelo de Alarcón,28223
7719,Madrid,Pozuelo de Alarcón,28224
7720,Madrid,Villanueva del Pardillo,28229
7721,Madrid,Las Rozas de Madrid,28231
7722,Madrid,Las Rozas de Madrid,28232
7723,Madrid,Hoyo de Manzanares,28240
7724,Madrid,Hoyo de Manzanares,28248
7725,Madrid,Galapagar,28250
7726,Madrid,Torrelodones,28250
7727,Madrid,Galapagar,28260
7728,Madrid,Galapagar,28270
7729,Madrid,Colmenarejo,28270
7730,Madrid,Colmenarejo,28279
7731,Madrid,El Escorial,28280
7732,Madrid,Las Rozas de Madrid,28290
7733,Madrid,El Escorial,28292
7734,Madrid,Galapagar,28292
7735,Madrid,Zarzalejo,28293
7736,Madrid,Robledo de Chavela,28294
7737,Madrid,Valdemaqueda,28295
7738,Madrid,Santa María de la Alameda,28296
7739,Madrid,Santa María de la Alameda,28297
7740,Madrid,Aranjuez,28300
7741,Madrid,Pinto,28320
7742,Madrid,San Martín de la Vega,28330
7743,Madrid,Valdemoro,28340
7744,Madrid,Ciempozuelos,28350
7745,Madrid,Titulcia,28359
7746,Madrid,Villaconejos,28360
7747,Madrid,Chinchón,28370
7748,Madrid,Colmenar de Oreja,28380
7749,Madrid,Belmonte de Tajo,28390
7750,Madrid,Valdelaguna,28391
7751,Madrid,Collado Villalba,28400
7752,Madrid,Galapagar,28400
7753,Madrid,Alpedrete,28409
7754,Madrid,Manzanares el Real,28410
7755,Madrid,Moralzarzal,28411
7756,Madrid,El Boalo,28412
7757,Madrid,El Boalo,28413
7758,Madrid,Galapagar,28420
7759,Madrid,Alpedrete,28430
7760,Madrid,Guadarrama,28430
7761,Madrid,Guadarrama,28440
7762,Madrid,Collado Mediano,28450
7763,Madrid,Los Molinos,28460
7764,Madrid,Manzanares el Real,28470
7765,Madrid,Cercedilla,28470
7766,Madrid,Guadarrama,28480
7767,Madrid,Becerril de la Sierra,28490
7768,Madrid,Navacerrada,28491
7769,Madrid,El Boalo,28492
7770,Madrid,Manzanares el Real,28492
7771,Madrid,Arganda del Rey,28500
7772,Madrid,Campo Real,28510
7773,Madrid,Valdilecha,28511
7774,Madrid,Villar del Olmo,28512
7775,Madrid,Nuevo Baztán,28514
7776,Madrid,Villar del Olmo,28514
7777,Madrid,Olmeda de las Fuentes,28515
7778,Madrid,Rivas-Vaciamadrid,28521
7779,Madrid,Rivas-Vaciamadrid,28522
7780,Madrid,Rivas-Vaciamadrid,28523
7781,Madrid,Rivas-Vaciamadrid,28524
7782,Madrid,Rivas-Vaciamadrid,28529
7783,Madrid,Morata de Tajuña,28530
7784,Madrid,Perales de Tajuña,28540
7785,Madrid,Tielmes,28550
7786,Madrid,Carabaña,28560
7787,Madrid,Orusco de Tajuña,28570
7788,Madrid,Ambite,28580
7789,Madrid,Villarejo de Salvanés,28590
7790,Madrid,Valdaracete,28594
7791,Madrid,Estremera,28595
7792,Madrid,Brea de Tajo,28596
7793,Madrid,Fuentidueña de Tajo,28597
7794,Madrid,Villamanrique de Tajo,28598
7795,Madrid,Navalcarnero,28600
7796,Madrid,El Álamo,28607
7797,Madrid,Villanueva de Perales,28609
7798,Madrid,Sevilla la Nueva,28609
7799,Madrid,Villamantilla,28609
7800,Madrid,Villamanta,28610
7801,Madrid,Aldea del Fresno,28620
7802,Madrid,Villa del Prado,28630
7803,Madrid,Móstoles,28635
7804,Madrid,Cadalso de los Vidrios,28640
7805,Madrid,Cadalso de los Vidrios,28648
7806,Madrid,Rozas de Puerto Real,28649
7807,Madrid,Cenicientos,28650
7808,Madrid,Boadilla del Monte,28660
7809,Madrid,Villaviciosa de Odón,28670
7810,Madrid,San Martín de Valdeiglesias,28680
7811,Madrid,Brunete,28690
7812,Madrid,Villanueva de la Cañada,28691
7813,Madrid,Villanueva de la Cañada,28692
7814,Madrid,Quijorna,28693
7815,Madrid,Chapinería,28694
7816,Madrid,Navas del Rey,28695
7817,Madrid,Pelayos de la Presa,28696
7818,Madrid,San Sebastián de los Reyes,28700
7819,Madrid,San Sebastián de los Reyes,28701
7820,Madrid,San Sebastián de los Reyes,28702
7821,Madrid,San Sebastián de los Reyes,28703
7822,Madrid,San Sebastián de los Reyes,28706
7823,Madrid,Colmenar Viejo,28707
7824,Madrid,San Sebastián de los Reyes,28707
7825,Madrid,San Sebastián de los Reyes,28708
7826,Madrid,San Sebastián de los Reyes,28709
7827,Madrid,Bustarviejo,28720
7828,Madrid,Redueña,28721
7829,Madrid,Cabanillas de la Sierra,28721
7830,Madrid,El Vellón,28722
7831,Madrid,Pedrezuela,28723
7832,Madrid,Valdemanco,28729
7833,Madrid,Venturada,28729
7834,Madrid,Navalafuente,28729
7835,Madrid,Buitrago del Lozoya,28730
7836,Madrid,Piñuécar-Gandullas,28737
7837,Madrid,La Serna del Monte,28737
7838,Madrid,Gascones,28737
7839,Madrid,Braojos,28737
7840,Madrid,Gargantilla del Lozoya y Pinilla de Buitrago,28739
7841,Madrid,Garganta de los Montes,28739
7842,Madrid,Navarredonda y San Mamés,28739
7843,Madrid,Villavieja del Lozoya,28739
7844,Madrid,Rascafría,28740
7845,Madrid,Alameda del Valle,28742
7846,Madrid,Lozoya,28742
7847,Madrid,Canencia,28743
7848,Madrid,Garganta de los Montes,28743
7849,Madrid,Rascafría,28749
7850,Madrid,Pinilla del Valle,28749
7851,Madrid,Colmenar Viejo,28750
7852,Madrid,San Agustín del Guadalix,28750
7853,Madrid,San Lorenzo de El Escorial,28750
7854,Madrid,La Cabrera,28751
7855,Madrid,Lozoyuela-Navas-Sieteiglesias,28752
7856,Madrid,Lozoyuela-Navas-Sieteiglesias,28753
7857,Madrid,Lozoyuela-Navas-Sieteiglesias,28754
7858,Madrid,Puentes Viejas,28754
7859,Madrid,La Acebeda,28755
7860,Madrid,Horcajo de la Sierra-Aoslos,28755
7861,Madrid,Madarcos,28755
7862,Madrid,Robregordo,28755
7863,Madrid,Somosierra,28756
7864,Madrid,Tres Cantos,28760
7865,Madrid,Tres Cantos,28761
7866,Madrid,Colmenar Viejo,28770
7867,Madrid,Soto del Real,28791
7868,Madrid,Miraflores de la Sierra,28792
7869,Madrid,Guadalix de la Sierra,28794
7870,Madrid,Alcalá de Henares,28801
7871,Madrid,Alcalá de Henares,28802
7872,Madrid,Alcalá de Henares,28803
7873,Madrid,Alcalá de Henares,28804
7874,Madrid,Alcalá de Henares,28805
7875,Madrid,Alcalá de Henares,28806
7876,Madrid,Alcalá de Henares,28807
7877,Madrid,El Álamo,28807
7878,Madrid,Villalbilla,28810
7879,Madrid,Corpa,28811
7880,Madrid,Valverde de Alcalá,28812
7881,Madrid,Pezuela de las Torres,28812
7882,Madrid,Pozuelo del Rey,28813
7883,Madrid,Torres de la Alameda,28813
7884,Madrid,Daganzo de Arriba,28814
7885,Madrid,Fresno de Torote,28815
7886,Madrid,Ribatejada,28815
7887,Madrid,Camarma de Esteruelas,28816
7888,Madrid,Valdeavero,28816
7889,Madrid,Los Santos de la Humosa,28817
7890,Madrid,Anchuelo,28818
7891,Madrid,Santorcaz,28818
7892,Madrid,Coslada,28820
7893,Madrid,Coslada,28821
7894,Madrid,Coslada,28822
7895,Madrid,Coslada,28823
7896,Madrid,San Fernando de Henares,28830
7897,Madrid,Mejorada del Campo,28840
7898,Madrid,Torrejón de Ardoz,28850
7899,Madrid,Paracuellos de Jarama,28860
7900,Madrid,Paracuellos de Jarama,28861
7901,Madrid,Paracuellos de Jarama,28862
7902,Madrid,Cobeña,28863
7903,Madrid,Ajalvir,28864
7904,Madrid,Meco,28880
7905,Madrid,Loeches,28890
7906,Madrid,Velilla de San Antonio,28891
7907,Madrid,Getafe,28901
7908,Madrid,Getafe,28902
7909,Madrid,Getafe,28903
7910,Madrid,Getafe,28904
7911,Madrid,Getafe,28905
7912,Madrid,Getafe,28906
7913,Madrid,Getafe,28907
7914,Madrid,Getafe,28909
7915,Madrid,Leganés,28911
7916,Madrid,Leganés,28912
7917,Madrid,Leganés,28913
7918,Madrid,Leganés,28914
7919,Madrid,Leganés,28915
7920,Madrid,Leganés,28916
7921,Madrid,Leganés,28917
7922,Madrid,Leganés,28918
7923,Madrid,Leganés,28919
7924,Madrid,Alcorcón,28921
7925,Madrid,Alcorcón,28922
7926,Madrid,Alcorcón,28923
7927,Madrid,Alcorcón,28924
7928,Madrid,Alcorcón,28925
7929,Madrid,Móstoles,28931
7930,Madrid,Móstoles,28932
7931,Madrid,Móstoles,28933
7932,Madrid,Móstoles,28934
7933,Madrid,Móstoles,28935
7934,Madrid,Móstoles,28936
7935,Madrid,Móstoles,28937
7936,Madrid,Móstoles,28938
7937,Madrid,Arroyomolinos,28939
7938,Madrid,Batres,28939
7939,Madrid,Fuenlabrada,28941
7940,Madrid,Fuenlabrada,28942
7941,Madrid,Fuenlabrada,28943
7942,Madrid,Fuenlabrada,28944
7943,Madrid,Fuenlabrada,28945
7944,Madrid,Fuenlabrada,28946
7945,Madrid,Fuenlabrada,28947
7946,Madrid,Moraleja de Enmedio,28950
7947,Madrid,Navalagamella,28954
7948,Madrid,Humanes de Madrid,28970
7949,Madrid,Griñón,28971
7950,Madrid,Batres,28976
7951,Madrid,Casarrubuelos,28977
7952,Madrid,Cubas de la Sagra,28978
7953,Madrid,Serranillos del Valle,28979
7954,Madrid,Parla,28980
7955,Madrid,Parla,28981
7956,Madrid,Parla,28982
7957,Madrid,Parla,28983
7958,Madrid,Parla,28984
7959,Madrid,Torrejón de Velasco,28990
7960,Madrid,Torrejón de la Calzada,28991
7961,Málaga,Málaga,29001
7962,Málaga,Málaga,29002
7963,Málaga,Málaga,29003
7964,Málaga,Málaga,29004
7965,Málaga,Málaga,29005
7966,Málaga,Málaga,29006
7967,Málaga,Málaga,29007
7968,Málaga,Málaga,29008
7969,Málaga,Málaga,29009
7970,Málaga,Málaga,29010
7971,Málaga,Cártama,29010
7972,Málaga,Málaga,29011
7973,Málaga,Málaga,29012
7974,Málaga,Málaga,29013
7975,Málaga,Málaga,29014
7976,Málaga,Málaga,29015
7977,Málaga,Málaga,29016
7978,Málaga,Málaga,29017
7979,Málaga,Málaga,29018
7980,Málaga,Coín,29100
7981,Málaga,Guaro,29108
7982,Málaga,Tolox,29109
7983,Málaga,Monda,29110
7984,Málaga,Alhaurín el Grande,29120
7985,Málaga,Alhaurín de la Torre,29130
7986,Málaga,Málaga,29140
7987,Málaga,Almogía,29150
7988,Málaga,Casabermeja,29160
7989,Málaga,Colmenar,29170
7990,Málaga,Riogordo,29180
7991,Málaga,Málaga,29190
7992,Málaga,Málaga,29191
7993,Málaga,Alfarnatejo,29194
7994,Málaga,Alfarnate,29194
7995,Málaga,Comares,29195
7996,Málaga,Málaga,29196
7997,Málaga,Totalán,29197
7998,Málaga,Málaga,29197
7999,Málaga,Antequera,29200
8000,Málaga,Cuevas de San Marcos,29210
8001,Málaga,Cuevas Bajas,29220
8002,Málaga,Villanueva de la Concepción,29230
8003,Málaga,Antequera,29230
8004,Málaga,Valle de Abdalajís,29240
8005,Málaga,Antequera,29250
8006,Málaga,Antequera,29260
8007,Málaga,Archidona,29300
8008,Málaga,Archidona,29309
8009,Málaga,Villanueva de Algaidas,29310
8010,Málaga,Villanueva de Algaidas,29311
8011,Málaga,Villanueva del Rosario,29312
8012,Málaga,Villanueva del Trabuco,29313
8013,Málaga,Archidona,29314
8014,Málaga,Antequera,29314
8015,Málaga,Villanueva de Tapia,29315
8016,Málaga,Archidona,29315
8017,Málaga,Villanueva del Trabuco,29315
8018,Málaga,Campillos,29320
8019,Málaga,Teba,29327
8020,Málaga,Sierra de Yeguas,29328
8021,Málaga,Sierra de Yeguas,29329
8022,Málaga,Almargen,29330
8023,Málaga,Cañete la Real,29340
8024,Málaga,Arriate,29350
8025,Málaga,Montejaque,29360
8026,Málaga,Benaoján,29370
8027,Málaga,Cortes de la Frontera,29380
8028,Málaga,Cortes de la Frontera,29391
8029,Málaga,Jimera de Líbar,29392
8030,Málaga,Ronda,29394
8031,Málaga,Ronda,29400
8032,Málaga,Yunquera,29410
8033,Málaga,El Burgo,29420
8034,Málaga,Ronda,29430
8035,Málaga,Igualeja,29440
8036,Málaga,Pujerra,29450
8037,Málaga,Parauta,29451
8038,Málaga,Cartajima,29452
8039,Málaga,Alpandeire,29460
8040,Málaga,Faraján,29461
8041,Málaga,Júzcar,29462
8042,Málaga,Cuevas del Becerro,29470
8043,Málaga,Málaga,29470
8044,Málaga,Ronda,29471
8045,Málaga,Gaucín,29480
8046,Málaga,Benarrabá,29490
8047,Málaga,Cortes de la Frontera,29490
8048,Málaga,Benalauría,29491
8049,Málaga,Algatocín,29491
8050,Málaga,Genalguacil,29492
8051,Málaga,Jubrique,29492
8052,Málaga,Benadalid,29493
8053,Málaga,Atajate,29494
8054,Málaga,Álora,29500
8055,Málaga,Álora,29510
8056,Málaga,Fuente de Piedra,29520
8057,Málaga,Alameda,29530
8058,Málaga,Humilladero,29531
8059,Málaga,Mollina,29532
8060,Málaga,Humilladero,29533
8061,Málaga,Antequera,29540
8062,Málaga,Ardales,29550
8063,Málaga,Carratraca,29551
8064,Málaga,Álora,29552
8065,Málaga,Ardales,29552
8066,Málaga,Pizarra,29560
8067,Málaga,Casarabonela,29566
8068,Málaga,Alozaina,29567
8069,Málaga,Pizarra,29568
8070,Málaga,Cártama,29569
8071,Málaga,Pizarra,29569
8072,Málaga,Cártama,29570
8073,Málaga,Cártama,29580
8074,Málaga,Málaga,29590
8075,Málaga,Málaga,29591
8076,Málaga,Cártama,29592
8077,Málaga,Álora,29593
8078,Málaga,Marbella,29601
8079,Málaga,Marbella,29602
8080,Málaga,Marbella,29603
8081,Málaga,Marbella,29604
8082,Málaga,Ojén,29610
8083,Málaga,Istán,29611
8084,Málaga,Torremolinos,29620
8085,Málaga,Málaga,29620
8086,Málaga,Ojén,29620
8087,Málaga,Benalmádena,29630
8088,Málaga,Benalmádena,29631
8089,Málaga,Benalmádena,29639
8090,Málaga,Fuengirola,29640
8091,Málaga,Mijas,29647
8092,Málaga,Mijas,29648
8093,Málaga,Mijas,29649
8094,Málaga,Mijas,29650
8095,Málaga,Mijas,29651
8096,Málaga,Marbella,29660
8097,Málaga,Marbella,29670
8098,Málaga,Benahavís,29679
8099,Málaga,Estepona,29680
8100,Málaga,Estepona,29688
8101,Málaga,Estepona,29689
8102,Málaga,Casares,29690
8103,Málaga,Manilva,29691
8104,Málaga,Manilva,29692
8105,Málaga,Casares,29692
8106,Málaga,Estepona,29693
8107,Málaga,Estepona,29698
8108,Málaga,Vélez-Málaga,29700
8109,Málaga,Periana,29710
8110,Málaga,Alcaucín,29711
8111,Málaga,Viñuela,29712
8112,Málaga,Alcaucín,29713
8113,Málaga,Viñuela,29713
8114,Málaga,Salares,29714
8115,Málaga,Sedella,29715
8116,Málaga,Canillas de Aceituno,29716
8117,Málaga,Arenas,29717
8118,Málaga,Benamargosa,29718
8119,Málaga,Cútar,29718
8120,Málaga,Almáchar,29718
8121,Málaga,El Borge,29718
8122,Málaga,Vélez-Málaga,29718
8123,Málaga,Canillas de Aceituno,29719
8124,Málaga,Vélez-Málaga,29719
8125,Málaga,Viñuela,29719
8126,Málaga,Benamocarra,29719
8127,Málaga,Sedella,29719
8128,Málaga,Rincón de la Victoria,29720
8129,Málaga,Málaga,29720
8130,Málaga,Rincón de la Victoria,29730
8131,Málaga,Rincón de la Victoria,29738
8132,Málaga,Moclinejo,29738
8133,Málaga,Vélez-Málaga,29740
8134,Málaga,Vélez-Málaga,29749
8135,Málaga,Vélez-Málaga,29750
8136,Málaga,Algarrobo,29750
8137,Málaga,Vélez-Málaga,29751
8138,Málaga,Sayalonga,29752
8139,Málaga,Sayalonga,29753
8140,Málaga,Árchez,29753
8141,Málaga,Arenas,29753
8142,Málaga,Cómpeta,29754
8143,Málaga,Canillas de Albaida,29755
8144,Málaga,Vélez-Málaga,29760
8145,Málaga,Torrox,29770
8146,Málaga,Nerja,29780
8147,Málaga,Nerja,29787
8148,Málaga,Frigiliana,29788
8149,Málaga,Frigiliana,29789
8150,Málaga,Vélez-Málaga,29790
8151,Málaga,Macharaviaya,29791
8152,Málaga,Iznate,29792
8153,Málaga,Vélez-Málaga,29792
8154,Málaga,Torrox,29793
8155,Málaga,Torrox,29796
8156,Murcia,Murcia,30000
8157,Murcia,Murcia,30001
8158,Murcia,Murcia,30002
8159,Murcia,Murcia,30003
8160,Murcia,Murcia,30004
8161,Murcia,Murcia,30005
8162,Murcia,Murcia,30006
8163,Murcia,Murcia,30007
8164,Murcia,Murcia,30008
8165,Murcia,Murcia,30009
8166,Murcia,Murcia,30010
8167,Murcia,Murcia,30011
8168,Murcia,Murcia,30012
8169,Murcia,Lorca,30017
8170,Murcia,Murcia,30100
8171,Murcia,Murcia,30107
8172,Murcia,Murcia,30108
8173,Murcia,Murcia,30110
8174,Murcia,Murcia,30120
8175,Murcia,Beniel,30130
8176,Murcia,Murcia,30139
8177,Murcia,Santomera,30140
8178,Murcia,Santomera,30148
8179,Murcia,Santomera,30149
8180,Murcia,Murcia,30150
8181,Murcia,Murcia,30151
8182,Murcia,Murcia,30152
8183,Murcia,Murcia,30153
8184,Murcia,Murcia,30154
8185,Murcia,Murcia,30155
8186,Murcia,Murcia,30156
8187,Murcia,Murcia,30157
8188,Murcia,Murcia,30158
8189,Murcia,Murcia,30160
8190,Murcia,Murcia,30161
8191,Murcia,Murcia,30162
8192,Murcia,Murcia,30163
8193,Murcia,Murcia,30164
8194,Murcia,Murcia,30165
8195,Murcia,Murcia,30166
8196,Murcia,Murcia,30167
8197,Murcia,Murcia,30168
8198,Murcia,Murcia,30169
8199,Murcia,Mula,30170
8200,Murcia,Pliego,30176
8201,Murcia,Mula,30178
8202,Murcia,Murcia,30179
8203,Murcia,Bullas,30180
8204,Murcia,Cehegín,30189
8205,Murcia,Bullas,30189
8206,Murcia,Albudeite,30190
8207,Murcia,Campos del Río,30191
8208,Murcia,Campos del Río,30192
8209,Murcia,Mula,30193
8210,Murcia,Mula,30194
8211,Murcia,Caravaca de la Cruz,30195
8212,Murcia,Pliego,30196
8213,Murcia,Cartagena,30201
8214,Murcia,Cartagena,30202
8215,Murcia,Cartagena,30203
8216,Murcia,Cartagena,30204
8217,Murcia,Cartagena,30205
8218,Murcia,Cartagena,30300
8219,Murcia,Cartagena,30310
8220,Murcia,Cartagena,30319
8221,Murcia,Fuente Álamo de Murcia,30320
8222,Murcia,Cartagena,30330
8223,Murcia,Murcia,30331
8224,Murcia,Fuente Álamo de Murcia,30332
8225,Murcia,Fuente Álamo de Murcia,30333
8226,Murcia,Fuente Álamo de Murcia,30334
8227,Murcia,Mazarrón,30335
8228,Murcia,Fuente Álamo de Murcia,30335
8229,Murcia,Fuente Álamo de Murcia,30338
8230,Murcia,Cartagena,30350
8231,Murcia,Cartagena,30351
8232,Murcia,La Unión,30360
8233,Murcia,La Unión,30362
8234,Murcia,La Unión,30364
8235,Murcia,Cartagena,30365
8236,Murcia,Cartagena,30366
