"provincia";"poblacion";"codigopostalid"
"Lugo";"Lugo";"27140"
"Lugo";"Lugo";"27141"
"Lugo";"Castroverde";"27142"
"Lugo";"Castroverde";"27143"
"Lugo";"Castroverde";"27144"
"Lugo";"O Corgo";"27145"
"Lugo";"Lugo";"27146"
"Lugo";"Castroverde";"27146"
"Lugo";"Outeiro de Rei";"27150"
"Lugo";"Outeiro de Rei";"27151"
"Lugo";"Guntín";"27152"
"Lugo";"Outeiro de Rei";"27152"
"Lugo";"Outeiro de Rei";"27153"
"Lugo";"Outeiro de Rei";"27154"
"Lugo";"Outeiro de Rei";"27155"
"Lugo";"Friol";"27156"
"Lugo";"Outeiro de Rei";"27157"
"Lugo";"Lugo";"27160"
"Lugo";"Lugo";"27161"
"Lugo";"O Corgo";"27162"
"Lugo";"O Corgo";"27163"
"Lugo";"O Corgo";"27164"
"Lugo";"Castroverde";"27166"
"Lugo";"O Corgo";"27168"
"Lugo";"Lugo";"27169"
"Lugo";"Portomarín";"27170"
"Lugo";"Portomarín";"27177"
"Lugo";"Portomarín";"27178"
"Lugo";"Portomarín";"27179"
"Lugo";"Lugo";"27180"
"Lugo";"Lugo";"27181"
"Lugo";"Guntín";"27181"
"Lugo";"Lugo";"27182"
"Lugo";"Guntín";"27183"
"Lugo";"Guntín";"27184"
"Lugo";"Lugo";"27185"
"Lugo";"Guntín";"27185"
"Lugo";"Guntín";"27186"
"Lugo";"Portomarín";"27187"
"Lugo";"Lugo";"27188"
"Lugo";"Portomarín";"27188"
"Lugo";"O Corgo";"27190"
"Lugo";"Lugo";"27190"
"Lugo";"Lugo";"27191"
"Lugo";"Lugo";"27192"
"Lugo";"Palas de Rei";"27200"
"Lugo";"Palas de Rei";"27203"
"Lugo";"Palas de Rei";"27204"
"Lugo";"Palas de Rei";"27205"
"Lugo";"Palas de Rei";"27206"
"Lugo";"Palas de Rei";"27207"
"Lugo";"Palas de Rei";"27208"
"Lugo";"Palas de Rei";"27209"
"Lugo";"Guntín";"27210"
"Lugo";"Lugo";"27210"
"Lugo";"Guntín";"27211"
"Lugo";"Portomarín";"27212"
"Lugo";"Portomarín";"27213"
"Lugo";"Portomarín";"27214"
"Lugo";"Monterroso";"27215"
"Lugo";"Palas de Rei";"27216"
"Lugo";"Palas de Rei";"27217"
"Lugo";"Friol";"27220"
"Lugo";"A Pontenova";"27220"
"Lugo";"Friol";"27226"
"Lugo";"Friol";"27227"
"Lugo";"Friol";"27228"
"Lugo";"Friol";"27229"
"Lugo";"Lugo";"27230"
"Lugo";"Lugo";"27231"
"Lugo";"Lugo";"27232"
"Lugo";"Guntín";"27233"
"Lugo";"Lugo";"27233"
"Lugo";"Guntín";"27234"
"Lugo";"Friol";"27235"
"Lugo";"Meira";"27240"
"Lugo";"Meira";"27241"
"Lugo";"Ribeira de Piquín";"27243"
"Lugo";"Ribeira de Piquín";"27244"
"Lugo";"Ribeira de Piquín";"27245"
"Lugo";"A Pastoriza";"27246"
"Lugo";"Meira";"27247"
"Lugo";"Pol";"27247"
"Lugo";"A Pastoriza";"27248"
"Lugo";"Castro de Rei";"27250"
"Lugo";"Castro de Rei";"27256"
"Lugo";"Castro de Rei";"27257"
"Lugo";"Castro de Rei";"27258"
"Lugo";"Castro de Rei";"27259"
"Lugo";"Castro de Rei";"27260"
"Lugo";"Castro de Rei";"27266"
"Lugo";"Castro de Rei";"27267"
"Lugo";"Castro de Rei";"27268"
"Lugo";"Castro de Rei";"27269"
"Lugo";"Pol";"27270"
"Lugo";"Castro de Rei";"27271"
"Lugo";"Pol";"27272"
"Lugo";"Pol";"27273"
"Lugo";"Pol";"27274"
"Lugo";"Pol";"27275"
"Lugo";"Baleira";"27276"
"Lugo";"Baleira";"27277"
"Lugo";"Baleira";"27278"
"Lugo";"Pol";"27279"
"Lugo";"Pol";"27280"
"Lugo";"Pol";"27283"
"Lugo";"A Pastoriza";"27286"
"Lugo";"A Pastoriza";"27287"
"Lugo";"Castro de Rei";"27289"
"Lugo";"Lugo";"27289"
"Lugo";"Lugo";"27290"
"Lugo";"Lugo";"27293"
"Lugo";"Castroverde";"27293"
"Lugo";"Lugo";"27294"
"Lugo";"Lugo";"27296"
"Lugo";"Lugo";"27297"
"Lugo";"Lugo";"27298"
"Lugo";"Friol";"27299"
"Lugo";"Lugo";"27299"
"Lugo";"Guitiriz";"27300"
"Lugo";"Guitiriz";"27305"
"Lugo";"Guitiriz";"27306"
"Lugo";"Guitiriz";"27307"
"Lugo";"Guitiriz";"27308"
"Lugo";"Guitiriz";"27309"
"Lugo";"Ribas de Sil";"27310"
"Lugo";"Ribas de Sil";"27317"
"Lugo";"Ribas de Sil";"27318"
"Lugo";"Quiroga";"27320"
"Lugo";"Folgoso do Courel";"27324"
"Lugo";"Folgoso do Courel";"27325"
"Lugo";"Folgoso do Courel";"27326"
"Lugo";"Folgoso do Courel";"27327"
"Lugo";"Folgoso do Courel";"27328"
"Lugo";"Quiroga";"27328"
"Lugo";"Quiroga";"27329"
"Lugo";"A Pobra do Brollón";"27330"
"Lugo";"A Pobra do Brollón";"27331"
"Lugo";"A Pobra do Brollón";"27332"
"Lugo";"A Pobra do Brollón";"27333"
"Lugo";"A Pobra do Brollón";"27334"
"Lugo";"A Pobra do Brollón";"27335"
"Lugo";"A Pobra do Brollón";"27336"
"Lugo";"A Pobra do Brollón";"27338"
"Lugo";"A Pobra do Brollón";"27339"
"Lugo";"Folgoso do Courel";"27339"
"Lugo";"Bóveda";"27340"
"Lugo";"O Incio";"27341"
"Lugo";"O Incio";"27342"
"Lugo";"Bóveda";"27343"
"Lugo";"Bóveda";"27344"
"Lugo";"O Incio";"27345"
"Lugo";"O Incio";"27346"
"Lugo";"O Incio";"27347"
"Lugo";"A Pobra do Brollón";"27347"
"Lugo";"O Incio";"27348"
"Lugo";"Bóveda";"27349"
"Lugo";"Bóveda";"27350"
"Lugo";"Bóveda";"27359"
"Lugo";"Láncara";"27360"
"Lugo";"O Páramo";"27362"
"Lugo";"O Páramo";"27363"
"Lugo";"O Páramo";"27364"
"Lugo";"Láncara";"27366"
"Lugo";"Láncara";"27367"
"Lugo";"Láncara";"27368"
"Lugo";"O Páramo";"27369"
"Lugo";"Láncara";"27369"
"Lugo";"Begonte";"27370"
"Lugo";"Rábade";"27370"
"Lugo";"Guitiriz";"27372"
"Lugo";"Begonte";"27372"
"Lugo";"Begonte";"27373"
"Lugo";"Outeiro de Rei";"27373"
"Lugo";"Outeiro de Rei";"27374"
"Lugo";"Begonte";"27375"
"Lugo";"Vilalba";"27375"
"Lugo";"Cospeito";"27375"
"Lugo";"Cospeito";"27376"
"Lugo";"Cospeito";"27377"
"Lugo";"Cospeito";"27378"
"Lugo";"Cospeito";"27379"
"Lugo";"Guitiriz";"27380"
"Lugo";"Guitiriz";"27388"
"Lugo";"Guitiriz";"27389"
"Lugo";"Quiroga";"27390"
"Lugo";"Quiroga";"27391"
"Lugo";"A Pobra do Brollón";"27391"
"Lugo";"Sarria";"27392"
"Lugo";"Monforte de Lemos";"27400"
"Lugo";"Guitiriz";"27400"
"Lugo";"Monforte de Lemos";"27410"
"Lugo";"Monforte de Lemos";"27411"
"Lugo";"Monforte de Lemos";"27412"
"Lugo";"Monforte de Lemos";"27413"
"Lugo";"A Pobra do Brollón";"27413"
"Lugo";"Monforte de Lemos";"27414"
"Lugo";"Monforte de Lemos";"27415"
"Lugo";"Monforte de Lemos";"27416"
"Lugo";"Monforte de Lemos";"27417"
"Lugo";"Monforte de Lemos";"27418"
"Lugo";"Monforte de Lemos";"27419"
"Lugo";"Pantón";"27419"
"Lugo";"Monforte de Lemos";"27420"
"Lugo";"Sober";"27421"
"Lugo";"Sober";"27422"
"Lugo";"Sober";"27423"
"Lugo";"Sober";"27424"
"Lugo";"Sober";"27425"
"Lugo";"Pantón";"27430"
"Lugo";"Pantón";"27437"
"Lugo";"Pantón";"27438"
"Lugo";"Pantón";"27439"
"Lugo";"Sober";"27440"
"Lugo";"Pantón";"27450"
"Lugo";"Sober";"27460"
"Lugo";"Sober";"27466"
"Lugo";"Sober";"27468"
"Lugo";"Sober";"27469"
"Lugo";"Pantón";"27470"
"Lugo";"Chantada";"27500"
"Lugo";"Chantada";"27510"
"Lugo";"Chantada";"27511"
"Lugo";"Chantada";"27512"
"Lugo";"Chantada";"27513"
"Lugo";"Chantada";"27514"
"Lugo";"Monterroso";"27515"
"Lugo";"Chantada";"27515"
"Lugo";"Chantada";"27516"
"Lugo";"Chantada";"27517"
"Lugo";"Chantada";"27518"
"Lugo";"Chantada";"27519"
"Lugo";"Carballedo";"27520"
"Lugo";"Carballedo";"27527"
"Lugo";"Carballedo";"27528"
"Lugo";"Carballedo";"27529"
"Lugo";"Carballedo";"27530"
"Lugo";"Carballedo";"27531"
"Lugo";"Carballedo";"27532"
"Lugo";"O Savi?ao";"27532"
"Lugo";"Carballedo";"27533"
"Lugo";"Chantada";"27533"
"Lugo";"O Savi?ao";"27540"
"Lugo";"O Savi?ao";"27543"
"Lugo";"O Savi?ao";"27544"
"Lugo";"O Savi?ao";"27545"
"Lugo";"O Savi?ao";"27546"
"Lugo";"O Savi?ao";"27547"
"Lugo";"O Savi?ao";"27548"
"Lugo";"Pantón";"27549"
"Lugo";"O Savi?ao";"27549"
"Lugo";"Taboada";"27550"
"Lugo";"Taboada";"27554"
"Lugo";"Taboada";"27555"
"Lugo";"Taboada";"27556"
"Lugo";"Taboada";"27557"
"Lugo";"Taboada";"27558"
"Lugo";"Taboada";"27559"
"Lugo";"Monterroso";"27560"
"Lugo";"Monterroso";"27568"
"Lugo";"Monterroso";"27569"
"Lugo";"Antas de Ulla";"27570"
"Lugo";"Antas de Ulla";"27576"
"Lugo";"Antas de Ulla";"27577"
"Lugo";"Antas de Ulla";"27578"
"Lugo";"Antas de Ulla";"27579"
"Lugo";"Monforte de Lemos";"27590"
"Lugo";"Monforte de Lemos";"27591"
"Lugo";"Pantón";"27592"
"Lugo";"Monforte de Lemos";"27592"
"Lugo";"Pantón";"27593"
"Lugo";"O Savi?ao";"27594"
"Lugo";"Chantada";"27595"
"Lugo";"Taboada";"27596"
"Lugo";"Sarria";"27600"
"Lugo";"Sarria";"27610"
"Lugo";"Paradela";"27611"
"Lugo";"Paradela";"27612"
"Lugo";"Sarria";"27612"
"Lugo";"Sarria";"27613"
"Lugo";"Sarria";"27614"
"Lugo";"Láncara";"27614"
"Lugo";"Láncara";"27615"
"Lugo";"Sarria";"27615"
"Lugo";"Sarria";"27616"
"Lugo";"Sarria";"27617"
"Lugo";"Sarria";"27618"
"Lugo";"Sarria";"27619"
"Lugo";"Samos";"27620"
"Lugo";"Samos";"27623"
"Lugo";"Samos";"27624"
"Lugo";"Samos";"27625"
"Lugo";"Samos";"27626"
"Lugo";"Samos";"27627"
"Lugo";"Samos";"27628"
"Lugo";"Triacastela";"27630"
"Lugo";"Samos";"27631"
"Lugo";"Triacastela";"27631"
"Lugo";"Triacastela";"27632"
"Lugo";"O Páramo";"27633"
"Lugo";"Samos";"27633"
"Lugo";"Triacastela";"27634"
"Lugo";"Samos";"27635"
"Lugo";"Samos";"27636"
"Lugo";"Sarria";"27637"
"Lugo";"Samos";"27638"
"Lugo";"Triacastela";"27639"
"Lugo";"Becerreá";"27640"
"Lugo";"As Nogais";"27646"
"Lugo";"Becerreá";"27647"
"Lugo";"Becerreá";"27648"
"Lugo";"Becerreá";"27649"
"Lugo";"Navia de Suarna";"27650"
"Lugo";"Becerreá";"27650"
"Lugo";"Navia de Suarna";"27651"
"Lugo";"Navia de Suarna";"27652"
"Lugo";"Navia de Suarna";"27653"
"Lugo";"Navia de Suarna";"27654"
"Lugo";"Navia de Suarna";"27655"
"Lugo";"Navia de Suarna";"27656"
"Lugo";"Navia de Suarna";"27657"
"Lugo";"Navia de Suarna";"27658"
"Lugo";"Cervantes";"27659"
"Lugo";"Navia de Suarna";"27659"
"Lugo";"Becerreá";"27660"
"Lugo";"Becerreá";"27661"
"Lugo";"Cervantes";"27661"
"Lugo";"Cervantes";"27662"
"Lugo";"Becerreá";"27663"
"Lugo";"Becerreá";"27664"
"Lugo";"Cervantes";"27664"
"Lugo";"Cervantes";"27665"
"Lugo";"Cervantes";"27666"
"Lugo";"Cervantes";"27667"
"Lugo";"Becerreá";"27668"
"Lugo";"Pedrafita do Cebreiro";"27670"
"Lugo";"Pedrafita do Cebreiro";"27671"
"Lugo";"Pedrafita do Cebreiro";"27672"
"Lugo";"Pedrafita do Cebreiro";"27673"
"Lugo";"As Nogais";"27675"
"Lugo";"As Nogais";"27676"
"Lugo";"Cervantes";"27677"
"Lugo";"As Nogais";"27677"
"Lugo";"Becerreá";"27677"
"Lugo";"Becerreá";"27678"
"Lugo";"Becerreá";"27679"
"Lugo";"Baralla";"27680"
"Lugo";"Baralla";"27685"
"Lugo";"Baralla";"27686"
"Lugo";"Baralla";"27687"
"Lugo";"Baralla";"27688"
"Lugo";"Baralla";"27689"
"Lugo";"Sarria";"27690"
"Lugo";"Láncara";"27691"
"Lugo";"Láncara";"27692"
"Lugo";"Láncara";"27693"
"Lugo";"Becerreá";"27694"
"Lugo";"Becerreá";"27695"
"Lugo";"Baralla";"27695"
"Lugo";"Baralla";"27696"
"Lugo";"Baralla";"27697"
"Lugo";"Becerreá";"27698"
"Lugo";"Láncara";"27699"
"Lugo";"Ribadeo";"27700"
"Lugo";"O Valadouro";"27700"
"Lugo";"Ribadeo";"27710"
"Lugo";"Ribadeo";"27711"
"Lugo";"Ribadeo";"27712"
"Lugo";"Ribadeo";"27713"
"Lugo";"Ribadeo";"27714"
"Lugo";"Ribadeo";"27715"
"Lugo";"A Pontenova";"27720"
"Lugo";"A Pontenova";"27721"
"Lugo";"A Pontenova";"27722"
"Lugo";"A Pontenova";"27723"
"Lugo";"A Pontenova";"27724"
"Lugo";"A Pontenova";"27725"
"Lugo";"A Pontenova";"27726"
"Lugo";"A Pontenova";"27727"
"Lugo";"A Pontenova";"27728"
"Lugo";"A Pontenova";"27729"
"Lugo";"Abadín";"27730"
"Lugo";"Abadín";"27737"
"Lugo";"Abadín";"27738"
"Lugo";"Mondo?edo";"27740"
"Lugo";"Mondo?edo";"27742"
"Lugo";"Riotorto";"27743"
"Lugo";"Riotorto";"27744"
"Lugo";"Riotorto";"27745"
"Lugo";"Mondo?edo";"27747"
"Lugo";"Mondo?edo";"27748"
"Lugo";"Mondo?edo";"27749"
"Lugo";"Lourenzá";"27750"
"Lugo";"Lourenzá";"27751"
"Lugo";"Mondo?edo";"27752"
"Lugo";"Lourenzá";"27760"
"Lugo";"Trabada";"27765"
"Lugo";"Trabada";"27766"
"Lugo";"Trabada";"27767"
"Lugo";"Trabada";"27768"
"Lugo";"O Valadouro";"27770"
"Lugo";"Alfoz";"27773"
"Lugo";"Alfoz";"27774"
"Lugo";"Alfoz";"27775"
"Lugo";"Alfoz";"27776"
"Lugo";"O Valadouro";"27777"
"Lugo";"Alfoz";"27778"
"Lugo";"O Valadouro";"27778"
"Lugo";"O Valadouro";"27779"
"Lugo";"Foz";"27780"
"Lugo";"Foz";"27785"
"Lugo";"Foz";"27786"
"Lugo";"Foz";"27787"
"Lugo";"Foz";"27788"
"Lugo";"Foz";"27789"
"Lugo";"Barreiros";"27790"
"Lugo";"Mondo?edo";"27791"
"Lugo";"Barreiros";"27792"
"Lugo";"Barreiros";"27793"
"Lugo";"Barreiros";"27794"
"Lugo";"Ribadeo";"27796"
"Lugo";"Ribadeo";"27797"
"Lugo";"Barreiros";"27798"
"Lugo";"Vilalba";"27800"
"Lugo";"Vilalba";"27810"
"Lugo";"Vilalba";"27811"
"Lugo";"Vilalba";"27812"
"Lugo";"Vilalba";"27813"
"Lugo";"Vilalba";"27814"
"Lugo";"Vilalba";"27815"
"Lugo";"Vilalba";"27816"
"Lugo";"Muras";"27817"
"Lugo";"Vilalba";"27818"
"Lugo";"Vilalba";"27820"
"Lugo";"Vilalba";"27821"
"Lugo";"Vilalba";"27822"
"Lugo";"Vilalba";"27823"
"Lugo";"Xermade";"27824"
"Lugo";"Vilalba";"27825"
"Lugo";"Xermade";"27826"
"Lugo";"Vilalba";"27830"
"Lugo";"Xermade";"27832"
"Lugo";"Xermade";"27833"
"Lugo";"Xermade";"27834"
"Lugo";"Xermade";"27835"
"Lugo";"Muras";"27836"
"Lugo";"Muras";"27837"
"Lugo";"Vilalba";"27840"
"Lugo";"Vilalba";"27841"
"Lugo";"Vilalba";"27842"
"Lugo";"Vilalba";"27843"
"Lugo";"Abadín";"27843"
"Lugo";"Abadín";"27845"
"Lugo";"Abadín";"27849"
"Lugo";"Viveiro";"27850"
"Lugo";"O Vicedo";"27860"
"Lugo";"Viveiro";"27861"
"Lugo";"O Vicedo";"27861"
"Lugo";"Viveiro";"27863"
"Lugo";"Viveiro";"27864"
"Lugo";"Muras";"27865"
"Lugo";"Ourol";"27865"
"Lugo";"Viveiro";"27866"
"Lugo";"Ourol";"27866"
"Lugo";"Viveiro";"27867"
"Lugo";"Ourol";"27867"
"Lugo";"O Vicedo";"27868"
"Lugo";"Viveiro";"27869"
"Lugo";"Xove";"27870"
"Lugo";"Xove";"27876"
"Lugo";"Xove";"27877"
"Lugo";"Xove";"27878"
"Lugo";"Xove";"27879"
"Lugo";"Burela";"27880"
"Lugo";"Cervo";"27888"
"Lugo";"Cervo";"27889"
"Lugo";"Cervo";"27890"
"Lugo";"Cervo";"27891"
"Lugo";"Foz";"27892"
"Lugo";"Foz";"27893"
"Madrid";"Madrid";"28000"
"Madrid";"Madrid";"28001"
"Madrid";"Madrid";"28002"
"Madrid";"Madrid";"28003"
"Madrid";"Madrid";"28004"
"Madrid";"Madrid";"28005"
"Madrid";"Madrid";"28006"
"Madrid";"Madrid";"28007"
"Madrid";"Madrid";"28008"
"Madrid";"Madrid";"28009"
"Madrid";"Madrid";"28010"
"Madrid";"Madrid";"28011"
"Madrid";"Madrid";"28012"
"Madrid";"Madrid";"28013"
"Madrid";"Madrid";"28014"
"Madrid";"Madrid";"28015"
"Madrid";"Madrid";"28016"
"Madrid";"Madrid";"28017"
"Madrid";"Madrid";"28018"
"Madrid";"Madrid";"28019"
"Madrid";"Madrid";"28020"
"Madrid";"Madrid";"28021"
"Madrid";"Madrid";"28022"
"Madrid";"Madrid";"28023"
"Madrid";"Madrid";"28024"
"Madrid";"Madrid";"28025"
"Madrid";"Madrid";"28026"
"Madrid";"Madrid";"28027"
"Madrid";"Madrid";"28028"
"Madrid";"Madrid";"28029"
"Madrid";"Madrid";"28030"
"Madrid";"Madrid";"28031"
"Madrid";"Madrid";"28032"
"Madrid";"Madrid";"28033"
"Madrid";"Madrid";"28034"
"Madrid";"Madrid";"28035"
"Madrid";"Madrid";"28036"
"Madrid";"Madrid";"28037"
"Madrid";"Madrid";"28038"
"Madrid";"Madrid";"28039"
"Madrid";"Madrid";"28040"
"Madrid";"Madrid";"28041"
"Madrid";"Madrid";"28042"
"Madrid";"Madrid";"28043"
"Madrid";"Madrid";"28044"
"Madrid";"Madrid";"28045"
"Madrid";"Madrid";"28046"
"Madrid";"Madrid";"28047"
"Madrid";"Madrid";"28048"
"Madrid";"Madrid";"28049"
"Madrid";"Madrid";"28050"
"Madrid";"Madrid";"28051"
"Madrid";"Madrid";"28052"
"Madrid";"Madrid";"28053"
"Madrid";"Madrid";"28054"
"Madrid";"Madrid";"28055"
"Madrid";"Alcobendas";"28100"
"Madrid";"Alcobendas";"28108"
"Madrid";"Alcobendas";"28109"
"Madrid";"Algete";"28110"
"Madrid";"Colmenar Viejo";"28120"
"Madrid";"Algete";"28120"
"Madrid";"Valdeolmos-Alalpardo";"28130"
"Madrid";"Fuente el Saz de Jarama";"28140"
"Madrid";"Valdetorres de Jarama";"28150"
"Madrid";"Talamanca de Jarama";"28160"
"Madrid";"Valdepiélagos";"28170"
"Madrid";"Torrelaguna";"28180"
"Madrid";"Torremocha de Jarama";"28189"
"Madrid";"Patones";"28189"
"Madrid";"El Atazar";"28189"
"Madrid";"Montejo de la Sierra";"28190"
"Guadalajara";"El Cardoso de la Sierra";"28190"
"Madrid";"Puebla de la Sierra";"28190"
"Madrid";"Prádena del Rincón";"28191"
"Madrid";"Horcajuelo de la Sierra";"28191"
"Madrid";"La Hiruela";"28191"
"Madrid";"El Berrueco";"28192"
"Madrid";"Cervera de Buitrago";"28193"
"Madrid";"Robledillo de la Jara";"28194"
"Madrid";"Berzosa del Lozoya";"28194"
"Madrid";"Puentes Viejas";"28195"
"Madrid";"Puentes Viejas";"28196"
"Madrid";"San Lorenzo de El Escorial";"28200"
"Madrid";"Navalagamella";"28210"
"Madrid";"Valdemorillo";"28210"
"Madrid";"El Escorial";"28211"
"Madrid";"El Escorial";"28212"
"Madrid";"Navalagamella";"28212"
"Madrid";"Colmenar del Arroyo";"28213"
"Madrid";"Fresnedillas de la Oliva";"28214"
"Madrid";"El Escorial";"28219"
"Madrid";"Majadahonda";"28220"
"Madrid";"Majadahonda";"28221"
"Madrid";"Majadahonda";"28222"
"Madrid";"Pozuelo de Alarcón";"28223"
"Madrid";"Pozuelo de Alarcón";"28224"
"Madrid";"Villanueva del Pardillo";"28229"
"Madrid";"Las Rozas de Madrid";"28231"
"Madrid";"Las Rozas de Madrid";"28232"
"Madrid";"Hoyo de Manzanares";"28240"
"Madrid";"Hoyo de Manzanares";"28248"
"Madrid";"Galapagar";"28250"
"Madrid";"Torrelodones";"28250"
"Madrid";"Galapagar";"28260"
"Madrid";"Galapagar";"28270"
"Madrid";"Colmenarejo";"28270"
"Madrid";"Colmenarejo";"28279"
"Madrid";"El Escorial";"28280"
"Madrid";"Las Rozas de Madrid";"28290"
"Madrid";"El Escorial";"28292"
"Madrid";"Galapagar";"28292"
"Madrid";"Zarzalejo";"28293"
"Madrid";"Robledo de Chavela";"28294"
"Madrid";"Valdemaqueda";"28295"
"Madrid";"Santa María de la Alameda";"28296"
"Madrid";"Santa María de la Alameda";"28297"
"Madrid";"Aranjuez";"28300"
"Madrid";"Pinto";"28320"
"Madrid";"San Martín de la Vega";"28330"
"Madrid";"Valdemoro";"28340"
"Madrid";"Ciempozuelos";"28350"
"Madrid";"Titulcia";"28359"
"Madrid";"Villaconejos";"28360"
"Madrid";"Chinchón";"28370"
"Madrid";"Colmenar de Oreja";"28380"
"Madrid";"Belmonte de Tajo";"28390"
"Madrid";"Valdelaguna";"28391"
"Madrid";"Collado Villalba";"28400"
"Madrid";"Galapagar";"28400"
"Madrid";"Alpedrete";"28409"
"Madrid";"Manzanares el Real";"28410"
"Madrid";"Moralzarzal";"28411"
"Madrid";"El Boalo";"28412"
"Madrid";"El Boalo";"28413"
"Madrid";"Galapagar";"28420"
"Madrid";"Alpedrete";"28430"
"Madrid";"Guadarrama";"28430"
"Madrid";"Guadarrama";"28440"
"Madrid";"Collado Mediano";"28450"
"Madrid";"Los Molinos";"28460"
"Madrid";"Manzanares el Real";"28470"
"Madrid";"Cercedilla";"28470"
"Madrid";"Guadarrama";"28480"
"Madrid";"Becerril de la Sierra";"28490"
"Madrid";"Navacerrada";"28491"
"Madrid";"El Boalo";"28492"
"Madrid";"Manzanares el Real";"28492"
"Madrid";"Arganda del Rey";"28500"
"Madrid";"Campo Real";"28510"
"Madrid";"Valdilecha";"28511"
"Madrid";"Villar del Olmo";"28512"
"Madrid";"Nuevo Baztán";"28514"
"Madrid";"Villar del Olmo";"28514"
"Madrid";"Olmeda de las Fuentes";"28515"
"Madrid";"Rivas-Vaciamadrid";"28521"
"Madrid";"Rivas-Vaciamadrid";"28522"
"Madrid";"Rivas-Vaciamadrid";"28523"
"Madrid";"Rivas-Vaciamadrid";"28524"
"Madrid";"Rivas-Vaciamadrid";"28529"
"Madrid";"Morata de Taju?a";"28530"
"Madrid";"Perales de Taju?a";"28540"
"Madrid";"Tielmes";"28550"
"Madrid";"Caraba?a";"28560"
"Madrid";"Orusco de Taju?a";"28570"
"Madrid";"Ambite";"28580"
"Madrid";"Villarejo de Salvanés";"28590"
"Madrid";"Valdaracete";"28594"
"Madrid";"Estremera";"28595"
"Madrid";"Brea de Tajo";"28596"
"Madrid";"Fuentidue?a de Tajo";"28597"
"Madrid";"Villamanrique de Tajo";"28598"
"Madrid";"Navalcarnero";"28600"
"Madrid";"El Álamo";"28607"
"Madrid";"Villanueva de Perales";"28609"
"Madrid";"Sevilla la Nueva";"28609"
"Madrid";"Villamantilla";"28609"
"Madrid";"Villamanta";"28610"
"Madrid";"Aldea del Fresno";"28620"
"Madrid";"Villa del Prado";"28630"
"Madrid";"Móstoles";"28635"
"Madrid";"Cadalso de los Vidrios";"28640"
"Madrid";"Cadalso de los Vidrios";"28648"
"Madrid";"Rozas de Puerto Real";"28649"
"Madrid";"Cenicientos";"28650"
"Madrid";"Boadilla del Monte";"28660"
"Madrid";"Villaviciosa de Odón";"28670"
"Madrid";"San Martín de Valdeiglesias";"28680"
"Madrid";"Brunete";"28690"
"Madrid";"Villanueva de la Ca?ada";"28691"
"Madrid";"Villanueva de la Ca?ada";"28692"
"Madrid";"Quijorna";"28693"
"Madrid";"Chapinería";"28694"
"Madrid";"Navas del Rey";"28695"
"Madrid";"Pelayos de la Presa";"28696"
"Madrid";"San Sebastián de los Reyes";"28700"
"Madrid";"San Sebastián de los Reyes";"28701"
"Madrid";"San Sebastián de los Reyes";"28702"
"Madrid";"San Sebastián de los Reyes";"28703"
"Madrid";"San Sebastián de los Reyes";"28706"
"Madrid";"Colmenar Viejo";"28707"
"Madrid";"San Sebastián de los Reyes";"28707"
"Madrid";"San Sebastián de los Reyes";"28708"
"Madrid";"San Sebastián de los Reyes";"28709"
"Madrid";"Bustarviejo";"28720"
"Madrid";"Redue?a";"28721"
"Madrid";"Cabanillas de la Sierra";"28721"
"Madrid";"El Vellón";"28722"
"Madrid";"Pedrezuela";"28723"
"Madrid";"Valdemanco";"28729"
"Madrid";"Venturada";"28729"
"Madrid";"Navalafuente";"28729"
"Madrid";"Buitrago del Lozoya";"28730"
"Madrid";"Pi?uécar-Gandullas";"28737"
"Madrid";"La Serna del Monte";"28737"
"Madrid";"Gascones";"28737"
"Madrid";"Braojos";"28737"
"Madrid";"Gargantilla del Lozoya y Pinilla de Buitrago";"28739"
"Madrid";"Garganta de los Montes";"28739"
"Madrid";"Navarredonda y San Mamés";"28739"
"Madrid";"Villavieja del Lozoya";"28739"
"Madrid";"Rascafría";"28740"
"Madrid";"Alameda del Valle";"28742"
"Madrid";"Lozoya";"28742"
"Madrid";"Canencia";"28743"
"Madrid";"Garganta de los Montes";"28743"
"Madrid";"Rascafría";"28749"
"Madrid";"Pinilla del Valle";"28749"
"Madrid";"Colmenar Viejo";"28750"
"Madrid";"San Agustín del Guadalix";"28750"
"Madrid";"San Lorenzo de El Escorial";"28750"
"Madrid";"La Cabrera";"28751"
"Madrid";"Lozoyuela-Navas-Sieteiglesias";"28752"
"Madrid";"Lozoyuela-Navas-Sieteiglesias";"28753"
"Madrid";"Lozoyuela-Navas-Sieteiglesias";"28754"
"Madrid";"Puentes Viejas";"28754"
"Madrid";"La Acebeda";"28755"
"Madrid";"Horcajo de la Sierra-Aoslos";"28755"
"Madrid";"Madarcos";"28755"
"Madrid";"Robregordo";"28755"
"Madrid";"Somosierra";"28756"
"Madrid";"Tres Cantos";"28760"
"Madrid";"Tres Cantos";"28761"
"Madrid";"Colmenar Viejo";"28770"
"Madrid";"Soto del Real";"28791"
"Madrid";"Miraflores de la Sierra";"28792"
"Madrid";"Guadalix de la Sierra";"28794"
"Madrid";"Alcalá de Henares";"28801"
"Madrid";"Alcalá de Henares";"28802"
"Madrid";"Alcalá de Henares";"28803"
"Madrid";"Alcalá de Henares";"28804"
"Madrid";"Alcalá de Henares";"28805"
"Madrid";"Alcalá de Henares";"28806"
